LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
1,Mon Jun 01 12:55:41 2009,flight back to NY tonight aka flight back to WORK. best vacation by far ,flight back ny tonight ak flight back work best vacant far
1,Fri Jun 05 21:48:29 2009,"BANK! woo woo, love working friday nights  workign again in the morning.",bank love work friday night working 
1,Tue Jun 02 18:55:06 2009,"Omg,its a the holidays.and im already missin u guys!  hugs!",org holidays.already mission u guy hug
0,Sun Apr 19 08:08:05 2009,@CarMaKi  you missed the zombie walk...always next year though right!?,carmaki miss comb walk ... away next year though right
1,Sat May 09 21:06:23 2009,Happy Mother's Day to all of the mothers and mothers-to-be  My mom is getting a special gift from me today ,happy mother day mother mothers--b mon get special gift today
0,Thu Jun 18 12:31:59 2009,My heart is sad for Rob ,heart sad rob
1,Thu May 21 23:53:52 2009,so pure and soft..  ? http://blip.fm/~6st7k,pure soft http //blip.fm/~6st7k
1,Fri Jun 05 17:25:18 2009,At themovies.... Hope a really cut guy sits by me ,themovi .... hope really cut guy sit 
1,Sun May 03 17:44:18 2009,@HCCMorrisville A Vegas men's retreat. What a great idea! ,hccmorrisvil vera men retreat great idea
0,Thu Jun 18 20:56:52 2009,dreads going back to sch next wk! Long days ahead from 8-5 daily ,dread go back next long day ahead 8-5 daily
1,Sat May 02 10:02:54 2009,@CatRocketship Ball and chain?  Shrew?  Partner?  Governor?  All of these apply to you ,catrocketship ball chain threw partner governor apply 
1,Sat Jun 06 01:47:45 2009,"@Lisaherrity fan feffing tastic!!! Amazing show, full circus acts as well, pics to follow on fb and vids on ye old YouTube ",lisaherr fan tactic may show full circus act well pick follow ff ye old youth
0,Tue Jun 02 08:49:19 2009,hope Dot don't die in Eastenders.. ,hope dot die eastern 
1,Fri Jun 05 14:13:03 2009,Almost 50 followers! Two more and then I will have a twiparty. ,almost 50 follow two twiparti
0,Sun May 31 12:38:02 2009,hayfever sufferers i feel your pain  today i not a good day for us lol,hayes suffer feel pain today good day us 
0,Sun May 31 05:50:20 2009,Just spilled my m&amp;m's everywhere ,spill amp every
1,Sun May 03 21:41:55 2009,@Julio_N you lost that title.. you are a poophead ,julian lost till poophead
0,Thu Jun 25 06:23:56 2009,@MissPear I hear ya. I can't sleep either. Fucking sun. ,misspear hear ca sleep either fuck sun
1,Sat Jun 06 23:15:05 2009,@_lucy_joy I no was unreal! Haha I would love that! Definately go vixens ,_lucy_joy wa unreal hata would love define go given
0,Wed Jun 17 08:19:20 2009,Offiicially broke ,office broke
0,Mon Jun 22 18:54:27 2009,@MazzieZ If only it were that easy ,mazziez east
0,Tue Apr 07 05:11:40 2009,"Workin the election, driving round checking on judges and eqip... sick. So much more fun when healthy. ",working elect drive round check judge equip ... sick much fun health
1,Fri May 29 11:59:32 2009,@dragonflylsu YAY payday for me too!  I was *just* looking at a sushi menu for dinner on my way home  ,dragonflylsu may payday wa look menu dinner way home
0,Sun Apr 19 04:51:12 2009,@jasmine_pie jazzyyyyyy! i miss you  xox,jasmine_pi jazzyyyyyy miss box
1,Fri Jun 05 12:45:58 2009,Already used MyBbWorld to make a #bbworld09 itinerary?  Check it   Lots of updates this week (always happens a month before the event!),already use mybbworld make bbworld09 itinerant check lot update week away happen month event
1,Wed Jun 03 07:38:11 2009,@markhundley @DCLew2 @ToddBrink   Morning!!!! ... glad y'all are well!   I think I have some fun news.... next &quot;tweet&quot;...,markhundley dclew2 toddbrink ... glad well think fun news .... next quit sweet quit ...
1,Sun May 31 08:35:09 2009,"@theLindaLam no. emails are only used of schoolwork, and personal info stuff. now we use MYSPACE and FACEBOOK. ",thelindalam email use schoolbook person stuff use mystic facebook
0,Mon May 04 06:28:43 2009,"@_rolando : Haha, Gatorade sounds good right now. They serve it in the gym after PE. but I don't have PE today ",orlando hata gatorad sound good right serve grm pe pe today
1,Fri May 29 23:50:23 2009,@freakgoddess Achcha U saw the movie? Hows it? I remember delving into religious reading after Vinci Code! Lots to learn ,freakgoddess acacia u saw move remember delve relief read since code lot learn
1,Sun Jun 07 19:12:28 2009,Interesting article &amp; links at ChristianPF - How to Make Money with a Blog   http://bit.ly/7l9s1,interest article amp link christian make money blow http //bit.ly/7l9s1
1,Mon Jun 01 09:07:44 2009,about to sleep. No law readings tom. UP Econ tom and attending wedding anniv celebrations ,sleep law read tom icon tom attend wed anna clear
0,Thu Jun 18 16:24:24 2009,"#inaperfectworld Everything would be awesome, and people wouldn't be such mean freaks. ",inaperfectworld every would awesom people would mean freak
1,Tue Jun 16 04:57:54 2009,found new wasabi pea pusher for my habit  big bags!!,found new wasabi pea pushed habit big bag
1,Sat Jun 06 08:38:47 2009,new computer has arrived ,new compute ha arrive
1,Sat Jun 06 07:13:19 2009,Got new haircut again ,got new haircut 
0,Sun May 03 08:50:29 2009,@iamrockpit Oh I am sorry ,iamrockpit oh sorry
0,Mon Jun 15 18:45:29 2009,My back hurts   I need a massage...,back hurt need massage ...
1,Mon Jun 15 09:32:07 2009,"SOS - Jonas Brothers! Old song, but a great song! ",jena brother old song great song
0,Mon Apr 20 07:49:05 2009,Reiko is left  she's back saturday... I miss youu my best !!,reign left back saturday ... miss best
1,Sun Jun 07 15:20:02 2009,@davidgallant Let me see what I get! ,david let see get
0,Fri Jun 19 20:04:48 2009,aah Frack!! I lost the rubber tips to my headfones  This commute is gonna suck....,aah track lost rubber tip headlong commit na suck ....
0,Fri May 29 10:32:55 2009,time for work ,time work
0,Sun May 31 07:07:05 2009,So @Assante is with @lovedwoman &amp; @indiashawn and I feel so left out.  But that good ole` @No_iDehea gonna get dat ass beat on dis train.,assent lovedwoman amp indiashawn feel left good ole no_idehea na get dat ass beat di train
1,Sun May 17 02:00:46 2009,@StanmoreRob Well done! Not an easy thing to do and it does get easier and easier and easier... but maybe the tension of eurovision... ,stanmorerob well done east thing doe get easier easier easier ... may tension europe ...
1,Sun May 03 04:06:52 2009,@TroyMcDonald don't have a newsletter yet  maybe in the future... Shall keep you in mind then.,troymcdonald newsletter yet may future ... shall keep mind 
1,Sun May 10 01:47:17 2009,"@johncmayer polyester, protester, quester, semester, sequester...hope this helps ",johncmay poles protest quarter seems request ... hope help
1,Sat May 30 07:01:00 2009,@Livintherezlife Hey hey...Im showin ya some luv   ,livintherezlif hey hey ... shown lui
1,Wed Jun 03 02:16:13 2009,"@CrypticZinc we already have an IRC, on gamesurge. lol poke ur head in there from time to time ",crypticzinc already arc gamesurg spoke head time time
1,Sun May 31 14:33:23 2009,@chriscornell thanks SO much for the concert in bochum!you shook my hand twice &amp; pointed at me  I knew you recognized me THANKS SO MUCH &lt;3,chriscornel thank much concert chum shook hand twice amp point knew record thank much 3
0,Sun Jun 21 09:10:09 2009,Omg really you feel lonely why? ,org really feel lone 
1,Mon Jun 15 20:38:58 2009,@NancyLeeGrahn Good answers Thanks for taking your time to answer questions I think it rocks you do that! Enjoy your Jack ,nancyleegrahn good answer thank take time answer question think rock enjoy jack
1,Sun May 03 04:22:26 2009,@veinsworld thanks for following me! ,veinsworld thank follow 
1,Wed Jun 03 02:22:28 2009,Paddypower is giving odds of 50/1 on an election before the end of June. Its looking like a good bet ,paddypow give odd 50/1 elect end june look like good bet
1,Sun May 31 11:48:02 2009,"And another thing, we are having a sleep-over soon so be sure to give us ideas! Cuz we love to have fun! ",thing sleep-ov soon sure give us idea cut love fun
0,Sun May 31 13:44:39 2009,"@KingFOE   I failed at being a body guard, I'm sorry - but you did great! Thanks buddy!",king fail body guard sorry great thank muddy
0,Fri Jun 05 15:04:11 2009,is not going to gran canaria  tomorow due to a repeat of an exam bad times  lol,go ran canada tomorrow due repeat exam bad time 
1,Sun May 31 11:44:11 2009,@mikemoseng HAHAHA! Occasionally my computer types backwards for some reason.It's baffling. ,mikemoseng havana occur compute type backward reason.ball
1,Mon Jun 15 00:20:10 2009,ughhh. twiril is nothing compared to tweetdeck.. but at least it doesn't shut itself down like tweetdeck. EH... fun weekend!!  goodnight!,ugh kiril compare tweetdeck least doe shut like tweetdeck eh ... fun weekend goodnight
0,Fri May 29 12:36:59 2009,not going out with them. there is another fatty i like and hopefully ill see him in when i'm in cali in 8 days. if hes not upset with me. ,go fatty like hope ill see call 8 day upset 
0,Tue Jun 02 12:41:24 2009,i didnt read cuz i felt to yucky so i had a yogut and that just made made me feel more yucky..damn teeth  and now i dont know what to eat,read cut felt luck made made feel luck damn teeth dont know eat
1,Mon Jun 01 22:12:00 2009,@kelownagurl of course I am teasing ,kelownagurl tea
0,Sun May 31 03:42:23 2009,@herbonestrcture meet soon ok? i have to talk to you about stuff.   are you officially discharged. oh oh don't text me. my phones dead.,herbonestrctur meet soon ok talk stuff office discharge oh oh text phone dead
0,Mon Jun 01 07:19:36 2009,@Sarcasticluther no  going to be at mate's wedding in Mississippi so can't be there. Which is great yeah but bummer hey?,sarcasticluth go mate wed mississippi ca great yeah summer hey
1,Fri May 29 20:21:15 2009,Thanks for all the BB Twitter app suggestions.  ,thank twitter pp suggest
1,Fri Jun 05 16:51:08 2009,With sarah and emilyy. Bandits ,sarah emily bandit
0,Tue Jun 02 03:50:16 2009,"@jodieharsh I really, really, really want to go but no one else I know is going  Obviously you are but not in Peasant quarters haha",jodieharsh really really really want go one el know go obvious peasant quarter hata
0,Sat May 30 23:16:30 2009,"@Lovely_London it was awesome!! lol and its 2 am i have to sleep. So much school work tomorrow, bleh. ",lovely_london wa awesom 2 sleep much school work tomorrow blew
0,Fri May 29 22:31:33 2009,@mileycyrus OK you have over 600 thousand followers!!! I have 6..now who should feel ,mileycyru ok 600 thousand follow 6 feel
1,Thu May 14 07:18:11 2009,"@SweetDanigirl Yea, I'm still tossing the idea around... There's a real DJ with my same name that people keep confusing me with. ",sweetdanigirl yea still toss idea around ... real name people keep confer 
0,Sun Jun 21 01:52:56 2009,@Jennlaskey I was just in Palm Springs.  We must have just missed each other.  ,jennlaskey wa palm spring must miss 
1,Tue Jun 02 23:17:24 2009,Working late at the office jammin to lady gaga ,work late office jammed laid gage
1,Sun May 17 11:21:39 2009,"@mcrfash1 same here, then all the mcr fans helped me! ",mcrfash1 mr fan help 
1,Thu May 28 21:54:35 2009,"Also, I got psittacosis right since I have a psittacine. ",also got psittacosi right since psittacin
1,Sat May 02 00:46:29 2009,@an_other haha i hate it when that happens! ,an_oth hata hate happen
1,Sat Jun 06 03:18:12 2009,@AsiaBrands Thanks! i really like that #quote.. will always remember that! its also my msn nick ,asiabrand thank really like quit away remember also man nick
1,Sun May 31 15:31:35 2009,"@ ItsMyEyes ... Get to updating, lady! Your status will not update itself  Tell Ci-Ci that I said &quot;Hi.&quot;",itsmyey ... get update laid state update tell cocci said quit quit
1,Sun Jun 07 07:27:35 2009,only 4 exams left then we finish for summer ,4 exam left finish summer
0,Sun Apr 19 05:19:02 2009,@loonia it was an oldie  seen it before.. they look so young.,bosnia wa old seen look young
1,Tue Jun 02 11:04:08 2009,@kswick24 if u hada real phone the username would automatically come up afta u type it the first time...   ,kswick24 u real phone usernam would automatic come aft u type first time ...
0,Sun May 17 08:16:45 2009,@dawniecahill awww  haha its this guy me and jenny kept seeing and hes hillarious idk what tatts it is but yeah he was like wee security,dawniecahil www hata guy jenny kept see pillars ink taft yeah wa like wee secure
1,Mon May 18 01:29:03 2009,Accident vehicle to road shoulder. Traffic easing off. ,acid vehicle road shoulder traffic 
0,Mon Jun 22 16:52:55 2009,"@ladyshamble Nope, it hasn't opened in Dallas yet! I'm not hearing very good things, though. ",ladyshambl hope ha open dallas yet hear good thing though
1,Sun May 31 13:00:48 2009,Uploading pictures and a video to my members   http://bit.ly/ZCYEE,unload picture video member http //bit.ly/zcy
1,Sat May 02 05:12:19 2009,"still love the idea of sporking out the eyeballs of men, but today is happy day. I get to see some of my best friends graduate!! ",still love idea sport eyes men today happy day get see best friend gradual
0,Fri May 29 19:52:03 2009,this whole iphoto face recodnition doesnt work as advertized ,whole photo face recodnit work avert
0,Sun Apr 19 09:18:41 2009,dropped her camera outside last nite and didnt know it was missin till this mornin..glad i have insurance on it...its soaked ,drop camera outside last note know wa mission till morning glad insure ... soak
0,Wed Jun 17 06:18:09 2009,"@Angelbysea RIP Nike + chip, we barely got to know you ",angelbysea rip like chip bare got know 
1,Mon May 11 23:13:28 2009,cupcakes anyone? ,cusack anyone
1,Mon Jun 15 03:07:17 2009,I could seriously scare the shit out of my pregnant buddy @emmalina right now but I won't. Not until the baby's born. ,could serious scare shit pregnant muddy emmalina right wo baby born
1,Tue Jun 02 05:42:10 2009,"The nicest day outside. I can see it, through the cracks in the ceiling ",nicest day outside see crack veil
1,Mon May 18 00:29:05 2009,@IdleSi I'd be delighted to give them a home ,idle delight give home
1,Fri Jun 05 09:49:46 2009,@pr_mari its ordered and i will be getting it in the mail tomorrow!!!  seee then i can twitter more  happy?,primary order get mail tomorrow see twitter happy
0,Fri May 29 13:09:10 2009,@eBlondie I know...heartless souls ,blonde know ... heartless soul
1,Sun May 10 00:26:53 2009,"@trendscaping Check and check!   And yes, I did (and am)!  ",trendscap check check ye 
1,Fri Jun 05 17:07:24 2009,@Itxi_Itx @th3maw  This is a great conversation.  What else might you do with your sheets during the act of love?  eh?  eh?  ,itxi_itx thomas great cover el might sheet due act love eh eh
0,Fri Jun 19 13:02:01 2009,http://twitpic.com/7tvhv - this is what caden made for his daddy. Too bad its not true  oh well,http //twitpic.com/7tvhv cadet made hi daddy bad true oh well
